,city,date,polarity,state,text
6,Durango,Wed May 30 03:15:37 +0000 2018,0.0,CO,"Me: “Let’s change it to Westworld”
Shane: “...but I’m kinda in to this...” #thebachelorette 🌹"
7,Henderson,Wed May 30 03:30:10 +0000 2018,0.0,NV,Do men not wear socks with suits anymore? What is this trend? When did it start? When does it end? #thebachelorette
8,San Francisco,Wed May 30 06:37:42 +0000 2018,0.625,CA,@ColtonKerrigan @balockaye_h @BacheloretteABC Ugg I haven’t been able to watch yet!
9,Keene,Wed May 30 06:47:10 +0000 2018,-0.1875,TX,@lysshassey every time you take back dumb ahh colton 💀 https://t.co/IUPAr0Ik1B
10,Gaylord,Tue May 29 21:13:51 +0000 2018,0.0,MI,@PrRyanPeterson @cuaa @CUAACardinals @concordiawbb Thank you Pastor Ryan!!
11,Honolulu,Tue May 29 21:29:45 +0000 2018,0.6,HI,"'Bachelorette' Contestant Garrett Yrigoyen Liked Xenophobic, Transphobic Instagram Posts https://t.co/e0dp4Z6TXa"
12,Moapa Valley,Tue May 29 21:32:02 +0000 2018,0.5,NV,i will gladly marry colton if becca doesn't #bachelorette
13,Rexburg,Wed May 30 04:35:06 +0000 2018,-0.5000000000000001,ID,Casually gets rug burn while watching #thebachelorette #commitment
14,Paradise,Wed May 30 04:39:23 +0000 2018,-0.1875,NV,@coltonbee Not off yet little guy
15,Ovilla,Wed May 30 04:56:14 +0000 2018,-0.2,TX,“sign language” i’m dead @raglandcolton https://t.co/FkWAG27acD
16,Midwest City,Tue May 29 20:36:15 +0000 2018,0.0,OK,@baley_colton let’s goooo 😁 https://t.co/fVXUjCa0vh
17,Albuquerque,Tue May 29 23:12:45 +0000 2018,0.0,NM,@hmcolton @KUNMnews @ElaineWave @radiomarisa @El_Rashad @MayVOrtega congrats!!!!!!
18,Midwest City,Tue May 29 23:23:02 +0000 2018,0.0,OK,@baley_colton @AstheticsFeels @OfficialNHIE Those are literally my two faves 😍
19,Spiro,Tue May 29 23:42:02 +0000 2018,0.0,OK,@colton_gamble The truth hurts Gam.
20,Spiro,Tue May 29 23:46:35 +0000 2018,0.0,OK,"@colton_gamble I agree, but Westbrook is part of that shin dig."
21,Austin,Tue May 29 23:51:25 +0000 2018,0.3,TX,@coltonallen_10 MAKE FUN ALL YOU WANT IDGAF
22,Alexandria,Tue May 29 23:53:02 +0000 2018,0.3625,VA,"Catching up on #thebachelorette and wow, Colton, you have my ❤️ already!"
23,Lee's Summit,Wed May 30 00:34:47 +0000 2018,0.3,MO,“Colognoisseur” Jean Blanc is Tom Haverford crashing the show to pitch Tommy Fresh #theBachlorette https://t.co/DW9q4FcWLh
24,Boise,Wed May 30 00:55:01 +0000 2018,0.3,ID,honestly if colton on the bachelorette didn’t make your heart skip a beat like are you even human? he’s so sweet!!!… https://t.co/K4yV1yCMsj
25,Riverside,Tue May 29 18:37:40 +0000 2018,0.7,CA,anyone know a good nail place in riverside/colton area?
26,West Palm Beach,Tue May 29 18:39:25 +0000 2018,0.8,FL,Clay Harbor lol #bachelorette2018 #FlyEaglesFly
27,Modesto,Tue May 29 18:44:53 +0000 2018,0.2625,CA,@coltonwhatley95 Haha. Very funny. 🙄😒
28,West Palm Beach,Tue May 29 18:53:15 +0000 2018,0.0,FL,Clay Harbor and the electrician dude were nervous #bachelorette2018
29,Rochester Hills,Tue May 29 19:12:09 +0000 2018,0.6,MI,"When you find out your #1 on #thebachelorette liked racist, bigot posts in #Instagram @BacheloretteABC https://t.co/HqzIaR0a0d"
30,Bowie,Tue May 29 19:38:40 +0000 2018,-0.13181818181818183,MD,THIS MAN. BROUGHT A CARDBOARD CUT OUT. OF THE PERSON WHO DUMPED HER ON LIVE TV. WHO THE FUCK #thebachelorette
31,Bowie,Tue May 29 19:48:17 +0000 2018,0.3,MD,omg so far i love blake. please don’t disappoint me b #thebachelorette
32,Victoria,Tue May 29 19:48:54 +0000 2018,-0.3,TX,"@JPCheesy @zaccondie @coltonmwhite @RobertProctor9 It’s not too late, it’s never too late."
33,Fargo,Tue May 29 19:51:20 +0000 2018,0.4,ND,"okay i am voting for colton on the bachelorette, he wins"
0,Chula Vista,Thu May 31 05:28:22 +0000 2018,0.3,CA,Joe seems like such a nice guy why God why 😭😭#thebachelorette
1,Norfolk,Thu May 31 05:32:25 +0000 2018,0.0,VA,the fact that Colton Underwood is a virgin makes me wonder a lot of things 💭
2,Claremore,Wed May 30 20:27:34 +0000 2018,0.0,OK,@coltonwiggs66 https://t.co/r8T45f4LoV
3,Lubbock,Thu May 31 03:09:28 +0000 2018,1.0,TX,@coltonkiser_ Lol Go Blues!
4,Dallas,Thu May 31 03:12:53 +0000 2018,-1.0,TX,Aaaaaand I immediately deciding to watch #thebachelorette. These dudes are the worst. 🥀
5,Lubbock,Thu May 31 03:19:01 +0000 2018,0.0,TX,@coltonkiser_ Lars Eller TJ Oshie former Blues
6,Lubbock,Thu May 31 03:19:01 +0000 2018,0.0,TX,@coltonkiser_ Lars Eller TJ Oshie former Blues
7,Lubbock,Thu May 31 03:25:53 +0000 2018,0.8,TX,@coltonkiser_ That’s what I thought lol
8,Seattle,Thu May 31 03:36:26 +0000 2018,0.0,WA,@coltonkiser_ Maybe see a psych?
9,Seattle,Thu May 31 03:37:49 +0000 2018,0.16,WA,@coltonkiser_ @bmvaughn Bellevue High Memorial Stadium
10,Meridian,Wed May 30 22:50:13 +0000 2018,0.3,ID,Honestly I’m PISSED that Colton Underwood is in the bachelorette this season cuz I’ve been following him forever an… https://t.co/9T4mASsQqd
11,Thornton,Wed May 30 21:33:38 +0000 2018,0.0,CO,@PFF @PFF_Mike @PFF_Steve @DeAndreHopkins
12,Reynoldsburg,Wed May 30 21:36:13 +0000 2018,1.0,OH,@coltondavie7 happy birthday bro !
13,Thornton,Wed May 30 21:44:33 +0000 2018,0.0,CO,"@jmaes85 @PFF @PFF_Mike @PFF_Steve @DeAndreHopkins @juliojones_11 I almost tipped my hat to Julio. 
I just think wh… https://t.co/je9ZefaiXB"
14,Salem,Wed May 30 21:48:57 +0000 2018,0.6071428571428571,NH,"@PFF_Steve @PFF_Mike @PFF_Neil Always thought DM was the best pure passer I ever saw.  Accuracy, arm strength, rele… https://t.co/JtWTssNQij"
15,Thornton,Wed May 30 21:59:52 +0000 2018,0.0,CO,@jmaes85 @PFF @PFF_Mike @PFF_Steve @DeAndreHopkins @juliojones_11 @M_Ryan02 Still had Matty Ice through those 4 OC'… https://t.co/SaHr9E9pw9
16,Winterhaven,Thu May 31 00:35:03 +0000 2018,0.0,CA,"#760YO Check out Playaz Club [Explicit] by Rappin' 4-Tay on Amazon Music
https://t.co/i5iPuwDdbd #SoundCloud 💍 #thebachelorette"
17,Renton,Thu May 31 06:33:27 +0000 2018,0.0,WA,YOOO TEAM BLAKE 500% IF YOURE NOT TEAM BLAKE GTFO THE KITCHEN #thebachelorette
18,Salt Lake City,Thu May 31 02:47:40 +0000 2018,0.5,UT,@coltonmarsh3 @DUBCREW86 I hope so. It’s been more than 24 hours already. That’s an auto L in Jess book.
19,Anchorage,Thu May 31 04:16:21 +0000 2018,0.6,AK,Ok her beaded dress is gorgeous though. #thebachelorette
20,Travis Ranch,Thu May 31 04:25:24 +0000 2018,0.375,TX,@JoshuaDCrowley @sarahfrancesf @coltonchil @blakerasbury Fun people ?!? Boy do Blake and I have you covered....  he… https://t.co/8D209DkH5F
21,East Peoria,Thu May 31 04:43:36 +0000 2018,0.5,IL,@colton4d I'm going to steal your girl she's so cute.
22,Oklahoma City,Wed May 30 23:20:47 +0000 2018,-0.05000000000000002,OK,@TGdadon1 @PFF_Mike @OldTakesExposed  just so we can laugh at this when Gabriel balls the fuck out
23,Breckenridge,Wed May 30 23:26:23 +0000 2018,0.5,CO,@PFF_Mike @SCAR_179NY I think the Bears see Miller as the #2. Gabriel as the matchup guy. White is #4 at best.
24,Salt Lake City,Wed May 30 23:45:24 +0000 2018,0.19999999999999998,UT,@coltonmarsh3 This shit got you jumped though lmao
25,Bryant,Wed May 30 18:55:53 +0000 2018,0.2,AR,I’m at work and I clicked play. Thanks @coltonrogers_30 https://t.co/Fis7TprKuz
26,Elgin,Wed May 30 19:09:46 +0000 2018,0.2619047619047619,IL,@PFF_Mike @North2North So we should bring back KendallWright and Marcus Wheaton given they played more games right? 😬
27,Oklahoma City,Wed May 30 19:49:41 +0000 2018,0.0,OK,@TGdadon1 @PFF_Mike We know!!!
28,Salt Lake City,Thu May 31 01:31:21 +0000 2018,-0.2,UT,@DUBCREW86 @coltonmarsh3 You’re fighting an uphill battle. 80-90% of people are saying pusha killed him. Breakfast… https://t.co/4Z5OGJm1Hn
29,Brooklyn,Thu May 31 01:35:18 +0000 2018,0.3,NY,So far my front runner is the grocery mogul with too many teeth #thebachelorette
0,Salt Lake City,Fri Jun 01 02:31:07 +0000 2018,0.3,UT,@coltonmarsh3 What kinda third rate online college have him a doctorate lmao
1,Amarillo,Fri Jun 01 04:15:43 +0000 2018,0.0,TX,@coltoncordoba12 But they still took an L
2,San Juan,Fri Jun 01 04:16:02 +0000 2018,-0.2571428571428572,SA,@colton_wall @TheRumHam_CR Right now I hate you AHAHAHAHAHA
3,Pocatello,Fri Jun 01 04:16:51 +0000 2018,0.2,ID,@oh_colton How did you know?! Hahahaha
4,Tuscaloosa,Fri Jun 01 04:17:07 +0000 2018,0.5,AL,@Kelley__colton Y’all would be cute together &lt;3
5,Moses Lake,Thu May 31 21:45:57 +0000 2018,-0.6,WA,@coltonkthompson I'd bail you out for the chicken alfredo thing https://t.co/f6zrYOdF6l
6,Louisville,Fri Jun 01 01:17:54 +0000 2018,0.0,KY,"@coachcolton Have you played it with soccer balls?  Speed dribble, stop the ball in your box, and sprint back. I've… https://t.co/nO7dcHHfzc"
7,Lake Charles,Thu May 31 18:19:38 +0000 2018,0.0,LA,@colton_gill17  https://t.co/yFGQYRBRp5
8,Gilbert,Thu May 31 18:26:36 +0000 2018,0.0,AZ,@tayogdenn @brooklynbrown69 @not__colton @ello_m8_ @bri_fero ❤️❤️
9,Houston,Thu May 31 19:00:58 +0000 2018,0.0,TX,@grimxxcreeper @coltonsusername Colton: https://t.co/NC1QanyYRP
10,Greenwood,Thu May 31 22:25:13 +0000 2018,0.0,AR,@colton_sagely10 https://t.co/fTK2EMvkU9
11,Moses Lake,Thu May 31 22:28:15 +0000 2018,0.0,WA,@coltonkthompson After you just did the alicia keys cover I'm second guessing the offer
12,Palm Bay,Fri Jun 01 00:39:32 +0000 2018,0.6,FL,@PFF_Mike I’m just catching up. You made it man.
13,Stanwood,Fri Jun 01 03:15:10 +0000 2018,0.0,WA,@coltonkthompson Hey
14,Ferry Pass,Fri Jun 01 03:20:11 +0000 2018,0.0,FL,100 on the cavs let's go. @kwscolton1
15,San Juan,Fri Jun 01 03:34:12 +0000 2018,0.0,SA,@colton_wall 10*
16,San Juan,Fri Jun 01 03:47:13 +0000 2018,0.0,SA,@colton_wall 😭😭😭😭
17,College Station,Fri Jun 01 03:56:58 +0000 2018,0.5,TX,"@coltonfs29 @Money23Green Watch Himalayas once and you should have an answer. He’s the cockiest, most arrogant, ann… https://t.co/xgORt4gDvr"
18,Bethany,Thu May 31 20:16:26 +0000 2018,0.0,OK,@winterscolton22 @NoahC85 probably gonna trade mine in too
19,Bethany,Thu May 31 20:18:32 +0000 2018,0.0,OK,@NoahC85 @winterscolton22 Yessir might do it this summer
20,Edinburg,Thu May 31 20:19:56 +0000 2018,0.0,TX,@Marc_henderson_ @NoahC85 @winterscolton22  https://t.co/mSPMDr0vxC
21,Bethany,Thu May 31 20:20:47 +0000 2018,0.5,OK,@CALEBLUNA_ @NoahC85 @winterscolton22 Xbox has been the better one till now🤫
22,Edinburg,Thu May 31 20:22:37 +0000 2018,0.0,TX,@Marc_henderson_ @NoahC85 @winterscolton22 Idk bout that one bud
23,Bethany,Thu May 31 20:24:37 +0000 2018,0.0,OK,@winterscolton22 @NoahC85 You think that will be any time soon?
24,Bethany,Thu May 31 20:28:37 +0000 2018,0.0,OK,@winterscolton22 @NoahC85 We need to get @ethanprof on board
25,Orlando,Thu May 31 20:41:30 +0000 2018,0.3,FL,"@coachcolton True, people who find your style and personality intriguing will be willing listeners. It's upto us to… https://t.co/Bp6jjCU8Lk"
26,Enterprise,Thu May 31 20:42:02 +0000 2018,0.35,NV,"colton from the bachelor, hi ily ! i hope it doesn’t work out with becca so i can marry you. okay thanks bye"
27,Arlington,Thu May 31 20:45:53 +0000 2018,0.0,TX,@colton_reed2016 @Mayo_rfg Staaaaahhhhhpppp 😅😂😂 https://t.co/YJVJzLG5W5
0,Minneapolis,Sat Jun 02 01:09:27 +0000 2018,0.0,MN,@neonSakuraTEARS @Kittycatcolton  https://t.co/G2vCCAdbpu
1,College Station,Sat Jun 02 04:38:20 +0000 2018,0.0,TX,@coltonbuttnaked YES SIR
2,Houston,Sat Jun 02 05:21:43 +0000 2018,0.5,TX,@coltonsemen This is literally directed at my post. And it’s not even about u. My life was better when we were all… https://t.co/bZewBhVFct
3,Houston,Sat Jun 02 05:23:20 +0000 2018,0.0,TX,@coltonsemen Yea i saw
4,Houston,Sat Jun 02 05:38:33 +0000 2018,0.0,TX,@caedenhollywood @coltonsemen Sum bs 🤷🏼‍♀️
5,Houston,Sat Jun 02 02:28:25 +0000 2018,0.0,TX,@coltonsusername @sleepalldayx @Rico_nastyy Yess!! she’s announcing tour dates this month!!!
6,Anmoore,Sat Jun 02 02:41:25 +0000 2018,0.0,WV,@colton_potter Take a shot every time a punch is missed
7,Anmoore,Sat Jun 02 02:41:36 +0000 2018,0.0,WV,@colton_potter I miss read that...
8,Clarksville,Fri Jun 01 21:15:04 +0000 2018,-0.2916666666666667,TN,colton nibbling on my nips before he leaves makes them so hard 😭😭😭🤷🏻‍♀️
9,Manhattan,Fri Jun 01 21:22:16 +0000 2018,0.5,NY,@johngraham262 I hope it’s more than one line per episode
10,San Diego,Sat Jun 02 06:43:21 +0000 2018,0.0,CA,"@colton_potter Oh, you know... https://t.co/E5igcerSri"
11,Pagosa Springs,Sat Jun 02 03:26:02 +0000 2018,0.0,CO,@MarkWarner @pencolton Just keep opening those flood gates.  Why isn’t congress or the senate saying or doing anything?
12,Rancho Cucamonga,Sat Jun 02 03:26:13 +0000 2018,0.0,CA,4th dimension @coltoncombsss https://t.co/seTo41pnVE
13,Fort Worth,Sat Jun 02 03:29:56 +0000 2018,0.9765625,TX,@Mackmcwh @coltonmcwh you’re so cute!!!
14,Midwest City,Fri Jun 01 22:20:12 +0000 2018,0.0,OK,@ethanprof @winterscolton22 @NoahC85 Why? 😕
15,Greenville,Fri Jun 01 23:10:27 +0000 2018,0.0,TX,SEE. YOU SOCIOPATH. 😂 @colton_falls https://t.co/R29Xbeyyk1
16,Philadelphia,Fri Jun 01 18:27:15 +0000 2018,0.0,PA,@coltonnsmiley @MizzPettyBetty @chacousa  https://t.co/iX4bfmMf5I
17,Philadelphia,Fri Jun 01 18:34:14 +0000 2018,0.0,PA,@coltonnsmiley @MizzPettyBetty @chacousa Look... one day.
18,Salt Lake City,Fri Jun 01 19:37:30 +0000 2018,0.0,UT,@DUBCREW86 @coltonmarsh3 ⏱
19,Salt Lake City,Fri Jun 01 19:37:33 +0000 2018,0.0,UT,@DUBCREW86 @coltonmarsh3 ⏱⏱⏱⏱⏱⏱⏱⏱
20,Circleville,Fri Jun 01 19:43:17 +0000 2018,0.0,OH,@coltonrogers_ he is spineless...... but dang he can flow
0,Anaheim,Sat Jun 02 22:10:50 +0000 2018,0.6000000000000001,CA,Filled out my bracket yesterday. I’m picking Colton from Colorado to win it all.  #bachelorette #teamcolton… https://t.co/oAoYcwaTD6
1,Cornelius,Sat Jun 02 20:26:42 +0000 2018,0.75,NC,@coltoncox02 happy birthday Colt! Love and miss you brother 😘
2,Pendleton,Sun Jun 03 02:54:42 +0000 2018,0.0,OR,@BmccBaseball @Jerrettp2 @NateCantonwine0 @coltonwalk Where to!? 😇🙏🏼
3,Danbury,Sat Jun 02 23:10:26 +0000 2018,0.25,CT,"51’ First substitution of the match for @ACConnecticut: 

⬅️ Romario Hulea
➡️ Ryan Peterson"
4,Boulder Creek,Sat Jun 02 23:13:50 +0000 2018,0.0,CA,@Nasty_Woman1 @Cruellaisdevine @Ruetheday852 @RobertVosFrere @pencolton @Sbuttsie @dreilc @LLaws2 @3guylink… https://t.co/lS1ZvVD909
5,Austin,Sat Jun 02 23:15:00 +0000 2018,0.0,TX,@coltonsusername And all the time before that
6,Killeen,Sat Jun 02 23:53:01 +0000 2018,0.0,TX,@thecoltonjung ???
7,Washington,Sat Jun 02 23:59:46 +0000 2018,-0.25,DC,"@minakimes “I drafted Clay Harbor as a late round sleeper, he is not trustworthy”"
8,Chicopee,Sun Jun 03 06:31:53 +0000 2018,-0.25,MA,i’m so in love w colton it’s insane
9,Topeka,Sun Jun 03 04:16:03 +0000 2018,0.0,KS,@Thekstatefan @coltons2769
10,Paradise,Sun Jun 03 04:38:26 +0000 2018,0.13636363636363635,NV,The new bachelorette is dumb...it's expecto patronum not expecto patronus you numbskull #thebachelorette
11,Grove City,Sun Jun 03 04:42:13 +0000 2018,-0.4,OH,@viceliwym @maddydswag @getsmileonface @AveryImes peep me behind colton
12,Erie,Sat Jun 02 18:42:50 +0000 2018,0.390625,PA,@coltonedinger42 Ayyyyee thanks dude!!!
13,Portland,Sat Jun 02 21:12:48 +0000 2018,0.0,OR,@coltonerickson
14,Shelbyville,Sat Jun 02 21:48:52 +0000 2018,0.0,IN,@brookedaniell29 @coltonomo35 @aly_hendricks Hello. Hi. https://t.co/gNrFRh8OeB
15,St Louis,Sun Jun 03 03:13:37 +0000 2018,0.5,MO,@SSFCSnorlax @coltonkiser_ @fortherecord_x3 Love and miss you.
0,Grapevine,Mon Jun 04 03:18:07 +0000 2018,0.0,TX,@jtimberlake Just in case you were looking for any last minute bday gifts...@lyndon3875 @coltonwthomas @tonyat1960 https://t.co/2cOU7XjNz0
1,Arvada,Sun Jun 03 18:21:40 +0000 2018,0.5,CO,@coltonurland @BellaColosimo I love you guys.
2,Seal Beach,Sun Jun 03 18:36:10 +0000 2018,0.0,CA,according to my timehop a year ago today i was in the car with aysha n colton and there was a dude stopped by the c… https://t.co/bG1Svvjlfr
3,Superior,Sun Jun 03 18:59:49 +0000 2018,0.5625,CO,@matturland @coltonurland Many much love Matt! ❤️
4,Chattanooga,Sun Jun 03 22:00:31 +0000 2018,0.0,TN,@coltonrogers_ What a legend 😂😂😂
5,Lake Charles,Mon Jun 04 04:24:01 +0000 2018,0.0,LA,@worstduo @Cobesoileau @ponydaniel20 @SunShine__31 @colton_dearman why does this look like how @worstduo dress https://t.co/H59lvinGy8
6,Winterhaven,Mon Jun 04 04:35:44 +0000 2018,0.0,CA,#Desert #DesertLife #760YO #YO #NBAFinals #thebachelorette https://t.co/a7Uve1DLmt
7,Midland,Sun Jun 03 19:24:31 +0000 2018,0.0,PA,@coltontheplug I’m bout to get on the box if you wanna run Budson15
8,Flower Mound,Sun Jun 03 19:31:39 +0000 2018,0.0,TX,@seanie_doyle @thesportinginf1 @RJPcoach @bradewert @SoccerCoachJB @pingudean @msceducation @coachcolton @BenWilbor… https://t.co/5QrqBfxEFm
9,Flower Mound,Sun Jun 03 19:41:59 +0000 2018,0.0,TX,@coachcolton @seanie_doyle @thesportinginf1 @RJPcoach @bradewert @SoccerCoachJB @pingudean @msceducation @BenWilbor I will give it read !
10,Noblesville,Mon Jun 04 06:25:47 +0000 2018,0.0,IN,need to pee but don’t want to wake colton up
0,Pikesville,Tue Jun 05 00:09:24 +0000 2018,0.0,MD,Oh is Jordan a model? I had no idea 😂🙄 #thebachelorette
1,Oak Park,Tue Jun 05 00:10:39 +0000 2018,-0.5,IL,I’m still not over Rachel’s decision. Sorry. Or sorry. #thebachelorette https://t.co/0tBfXHRS08
2,Kansas City,Tue Jun 05 00:13:33 +0000 2018,0.0,MO,Me seeing @ashleyiaco in that #oceans8 commercial. #thebachelorette https://t.co/XMY4Q869PY
3,Stillwater,Tue Jun 05 00:14:20 +0000 2018,0.0,OK,Help I’m attracted to Jordan’s face #thebachelorette https://t.co/FK6CEJgkda
4,West Des Moines,Tue Jun 05 00:14:44 +0000 2018,0.0,IA,When they show Lincoln shirtless... #thebachelorette 😍😍😍 https://t.co/0cPDAVhx9b
5,Columbus,Tue Jun 05 00:16:37 +0000 2018,0.25,OH,Yes Clay.  You do you honey. Keepin it hot while she got you on ice 🔥 #thebachelorette
6,Boston,Tue Jun 05 00:17:16 +0000 2018,0.2,MA,Lincoln cheated through the whole thing...#thebachelorette
7,Loveland,Tue Jun 05 00:19:55 +0000 2018,0.0,OH,Can’t wait to listen to Becca’s podcast after the show concludes #thebachelorette
8,New Richmond,Tue Jun 05 00:24:25 +0000 2018,0.0,WI,@balockaye_h from the Bachelorette 😍😍
9,Aspinwall,Tue Jun 05 00:25:07 +0000 2018,0.2,PA,Lincoln’s kiss was really aggressive  #thebachelorette
10,Chicago,Tue Jun 05 00:25:31 +0000 2018,0.0,IL,Hey Lincoln - chillll dude. It’s day 2. #thebachelorette
11,Kerrville,Tue Jun 05 00:26:50 +0000 2018,0.0,TX,#Jordan reminds me of Joey Donner on #10thingsihateaboutyou.  #thebachelorette
12,Chicago,Tue Jun 05 00:27:31 +0000 2018,0.6,IL,I don’t want any of these guys to get the rose. #thebachelorette
13,New Richmond,Tue Jun 05 00:27:39 +0000 2018,0.0,WI,If Becca doesn’t pick you @balockaye_h I will 😍😍
14,New Richmond,Tue Jun 05 00:28:33 +0000 2018,0.0,WI,"If Becca doesn’t pick you @balockaye_h, I will 😍😍"
15,Atlanta,Tue Jun 05 00:29:26 +0000 2018,0.0,GA,What’s his face — all I see is Ben Stiller. #thebachelorette
16,Mobile,Tue Jun 05 00:29:48 +0000 2018,0.5,AL,@CObrochta33 IM SO GLAD YOU THREW IT
17,Fort Wayne,Tue Jun 05 00:30:32 +0000 2018,-0.5,IN,connor are you an insecure douchebag or nah #thebachelorette
18,Oshkosh,Tue Jun 05 00:31:01 +0000 2018,0.0,WI,"Lincoln, do you know how to kiss or nah?? #thebachelorette"
19,Chicago,Tue Jun 05 00:34:01 +0000 2018,-0.43333333333333335,IL,i’m sorry but Lincoln looks like the absolute WORST kisser 🙅🏼‍♀️ #thebachelorette
20,Chicago,Tue Jun 05 00:35:23 +0000 2018,0.0,IL,We are on minute 8 of arguing over a framed picture in case you were considering flipping over to #thebachelorette
21,Miami,Tue Jun 05 00:35:40 +0000 2018,0.0,FL,@BacheloretteABC just started &amp; I already know my picks for our fantasy league are gonna get me some A1 points 👌🏼😂 #thebachelorette
22,Cinco Ranch,Tue Jun 05 00:35:53 +0000 2018,0.625,TX,Jean Blanc is adorable! ❤️ #TheBachelorette
23,Fort Wayne,Tue Jun 05 00:36:11 +0000 2018,0.0,IN,when lincoln said he was looking forward to showing his mom the picture #thebachelorette https://t.co/kBywWwFaCv
24,Houston,Tue Jun 05 00:36:16 +0000 2018,0.0,TX,Something about Jean Blanc reminds me of Eric. #TheBachelorette
25,Indianapolis,Tue Jun 05 00:36:24 +0000 2018,0.0,IN,Jean Blanc HAS ARRIVED AND I AM HERE FOR IT. #TheBachelorette
26,Radnor Township,Tue Jun 05 00:37:20 +0000 2018,0.24285714285714285,PA,Lincoln looks like he’s ratting our Connor to his kindergarten teacher right now. Is this real life? #thebachelorette
27,Fort Wayne,Tue Jun 05 00:37:54 +0000 2018,0.5,IN,okay but clay. end of story. #thebachelorette https://t.co/3Ez955hORt
28,Radnor Township,Tue Jun 05 00:40:20 +0000 2018,0.375,PA,Honestly it doesn’t bother me so much that Connor threw the photo as much as it does that he wears that many bracelets. #thebachelorette
29,Philadelphia,Tue Jun 05 00:43:33 +0000 2018,-0.1,PA,"Took Jean Blanc in the 2nd round, 12th over all in my fantasy #TheBachelorette draft. Talk about some day 2 value"
30,New Albany,Tue Jun 05 00:45:48 +0000 2018,-0.04999999999999999,IN,"Ok, the Globetrotter or the chicken #thebachelorette"
31,Pensacola,Tue Jun 05 00:46:23 +0000 2018,0.05,FL,Apparently there’s a #thebachelorette viewing party happening in downtown pensacola and Jean Blanc is there. And my… https://t.co/xIU3qNt2OJ
32,Dearborn Heights,Tue Jun 05 00:46:42 +0000 2018,-0.3,MI,@joerexrode @colton_pouncy @chrissolari @Graham_Couch @mattcharboneau @kylebaustin Eat Conrad’s at least once a week.
33,Louisville,Tue Jun 05 00:47:30 +0000 2018,0.0,KY,"""ingenuinity"" #thebachelorette"
34,Atlanta,Tue Jun 05 00:48:25 +0000 2018,0.21428571428571427,GA,Jordan is like really really smart.  #thebachelorette https://t.co/mqXJ9nZVbP
35,Boston,Tue Jun 05 00:49:09 +0000 2018,0.0,MA,Lil Jon on #thebachelorette ? https://t.co/UD1oLGxr4F
36,Tampa,Tue Jun 05 00:50:27 +0000 2018,-0.19999999999999998,FL,Omfg hahaha this is awkward #thebachelorette
37,Newton,Tue Jun 05 00:50:47 +0000 2018,0.0,MA,lil John should marry Becca. #thebachelorette https://t.co/C61kPxtYWp
38,Radnor Township,Tue Jun 05 00:50:49 +0000 2018,0.0,PA,How in the hell did this Lil Jon/ABC collab happen? #thebachelorette
39,Nashville,Tue Jun 05 00:50:59 +0000 2018,0.35,TN,"""There was this cool helmet."" Said no one ever... until now. #thebachelorette"
40,Charlotte,Tue Jun 05 00:51:24 +0000 2018,0.0,NC,Do we have to remind d Becca about her ex in every episode? #thebachelorette
41,Radnor Township,Tue Jun 05 00:51:53 +0000 2018,0.5,PA,How many episodes in until the Arie mentions stop? #thebachelorette
42,Chicago,Tue Jun 05 00:51:59 +0000 2018,0.25,IL,My idea first date? Rehashing the girl’s bummed proposal with @LilJon. So relatable #thebachelorette
43,St Petersburg,Tue Jun 05 00:52:16 +0000 2018,1.0,FL,BREAK ALL THE WINDOWS OF ARIES CAR!! This is the best date ever!!!! #thebachelorette #liljohn https://t.co/BEGDjv5VFi
44,Philadelphia,Tue Jun 05 00:52:44 +0000 2018,0.0,PA,#thebachelorette producers out did themselves by bringing the actual couch Becca sat on when Arie broke up with her… https://t.co/Dv0QAZZR29
45,Washington,Tue Jun 05 00:52:48 +0000 2018,0.0,DC,Maybe Becca should just be with Lil Jon. #thebachelorette
46,Long Green,Tue Jun 05 00:52:51 +0000 2018,0.0,MD,I WANT TO HAVE THIS DATE #thebachelorette
47,Washington,Tue Jun 05 00:54:13 +0000 2018,0.7166666666666667,DC,This is easily the best date in #thebachelorette history. Someone please gif it for me immediately.
48,Manhattan,Tue Jun 05 00:55:47 +0000 2018,-0.06666666666666665,NY,Thanks @BacheloretteABC for putting that subtle disclaimer those fish were plastic #thebachelorette
49,Raleigh,Tue Jun 05 00:56:47 +0000 2018,0.0,NC,Jean Blanc and Becca kissing was 😍🔥🔥
50,Bartow,Tue Jun 05 00:59:05 +0000 2018,0.0,FL,"Blake reminds me of Robert Pattinson, amiright? #thebachelorette"
51,Avon,Tue Jun 05 01:02:45 +0000 2018,0.0,CT,Plot twist Jason is Alex Turner in disguise #thebachelorette https://t.co/maq7iNhjhi
52,Los Angeles,Tue Jun 05 05:40:35 +0000 2018,-0.25625,CA,"this ep of #thebachelorette has everything that turns me on:

1. like 8 dudes crying
2. mean child actors
3. trampoline dodgeball"
53,Rancho Cucamonga,Tue Jun 05 06:01:52 +0000 2018,0.0,CA,@coltoncombsss Hi
54,Rancho Cucamonga,Tue Jun 05 06:03:47 +0000 2018,0.0,CA,@coltoncombsss @AntillonGunner Hi to ya both
55,Rancho Cucamonga,Tue Jun 05 06:04:38 +0000 2018,0.0,CA,@RC_Hoffy @coltoncombsss We need someone else to say hi now to keep it going...
